source,target,portfolio,handover_date,predecessor_tenure_days,era,weight,tie_type
Q2912277,TN-mongi-safra,higher_education,1992-08-03,2746.0,ben_ali,1,succession
TN-mongi-safra,Q2827554,higher_education,1994-06-01,2342.0,ben_ali,1,succession
Q2827554,Q3012366,higher_education,1994-11-16,168.0,ben_ali,1,succession
Q3012366,TN-mohamed-ben-ahmed,higher_education,1998-12-18,1507.0,ben_ali,1,succession
TN-mohamed-ben-ahmed,TN-montasser-ouaili,higher_education,1999-01-01,14.0,ben_ali,1,succession
TN-montasser-ouaili,Q3423310,higher_education,1999-11-17,4383.0,ben_ali,1,succession
Q3423310,Q3431735,higher_education,1999-11-17,4120.0,ben_ali,1,succession
Q3431735,Q2821127,higher_education,1999-11-17,4120.0,ben_ali,1,succession
Q2821127,Q19956346,higher_education,1999-11-17,4063.0,ben_ali,1,succession
Q19956346,Q3461169,higher_education,1999-11-17,4120.0,ben_ali,1,succession
Q3461169,Q3423310,higher_education,1999-11-17,4063.0,ben_ali,1,succession
Q3423310,Q3220052,higher_education,1999-11-17,4120.0,ben_ali,1,succession
Q3220052,TN-unknown-45,higher_education,1999-11-17,4120.0,ben_ali,1,succession
TN-unknown-45,TN-unknown-53,higher_education,1999-11-17,4120.0,ben_ali,1,succession
TN-unknown-53,Q3516539,higher_education,1999-11-17,4120.0,ben_ali,1,succession
Q3516539,Q2929705,higher_education,1999-11-17,4120.0,ben_ali,1,succession
Q2929705,TN-brahim-baccari,higher_education,2001-01-23,4120.0,ben_ali,1,succession
TN-brahim-baccari,Q2821127,higher_education,2001-10-08,3630.0,ben_ali,1,succession
Q2821127,Q19956346,higher_education,2002-09-05,3372.0,ben_ali,1,succession
Q19956346,Q3220052,higher_education,2004-11-10,3040.0,ben_ali,1,succession
Q3220052,Q19956346,higher_education,2004-11-11,1892.0,ben_ali,1,succession
Q19956346,Q3220052,higher_education,2004-11-11,2242.0,ben_ali,1,succession
Q3220052,TN-taieb-hadhri,higher_education,2005-08-17,2242.0,ben_ali,1,succession
TN-taieb-hadhri,Q3431735,higher_education,2007-01-25,1963.0,ben_ali,1,succession
Q3431735,Q3423310,higher_education,2010-01-14,1437.0,ben_ali,1,succession
Q3423310,Q2929705,higher_education,2010-01-14,352.0,ben_ali,1,succession
Q2929705,Q3423310,higher_education,2011-01-01,352.0,ben_ali,1,succession
Q3423310,Q3320435,higher_education,2011-01-01,0.0,ben_ali,1,succession
Q3320435,Q2827529,higher_education,2011-01-01,731.0,ben_ali,1,succession
Q2827529,Q3423310,higher_education,2011-01-04,0.0,ben_ali,1,succession
Q3423310,Q2827529,higher_education,2011-01-17,5713.0,transition,1,succession
Q2827529,Q3423310,higher_education,2011-02-27,49.0,transition,1,succession
Q3423310,Q3320435,higher_education,2011-12-24,300.0,transition,1,succession
Q3320435,Q16679067,higher_education,2014-01-01,445.0,transition,1,succession
Q16679067,Q20991574,higher_education,2015-01-01,365.0,second_republic,1,succession
Q20991574,Q28654181,higher_education,2016-01-01,365.0,second_republic,1,succession
Q28654181,TN-khalil-amiri,higher_education,2016-01-01,1461.0,second_republic,1,succession
TN-khalil-amiri,Q28654181,higher_education,2016-08-27,1461.0,second_republic,1,succession
Q28654181,Q28714939,higher_education,2016-08-27,1204.0,second_republic,1,succession
Q28714939,Q3128291,higher_education,2019-12-14,1279.0,second_republic,1,succession
Q3128291,Q98828537,higher_education,2020-01-01,75.0,second_republic,1,succession
Q98828537,Q92316785,higher_education,2020-01-01,366.0,second_republic,1,succession
Q92316785,Q3257623,higher_education,2020-07-15,0.0,second_republic,1,succession
Q3257623,Q98828537,higher_education,2020-09-02,49.0,second_republic,1,succession
Q98828537,Q108892377,higher_education,2021-01-01,404.0,second_republic,1,succession
Q108892377,TN-mondher-belaid,higher_education,2021-01-01,1314.0,second_republic,1,succession
TN-mondher-belaid,Q108892377,higher_education,2021-10-11,1314.0,saied_exception,1,succession
Q108892377,TN-unknown-8,higher_education,2024-08-07,1049.0,saied_exception,1,succession
Q3470837,TN-kamel-jendoubi,human_rights,2015-01-01,445.0,second_republic,1,succession
TN-kamel-jendoubi,Q3192369,human_rights,2015-02-06,365.0,second_republic,1,succession
Q3192369,Q10591389,human_rights,2016-08-27,568.0,second_republic,1,succession
Q10591389,Q21091553,human_rights,2016-08-27,1279.0,second_republic,1,succession
Q21091553,Q92224371,human_rights,2020-02-27,1279.0,second_republic,1,succession
TN-andre-blanchard,TN-unknown-20,ict,1954-08-07,730.0,protectorate_end,1,succession
TN-unknown-20,TN-unknown-16,ict,1954-08-07,613.0,protectorate_end,1,succession
TN-unknown-16,Q54875085,ict,1956-04-15,613.0,monarchy,1,succession
Q54875085,TN-mahmoud-khiairi,ict,1956-04-15,466.0,monarchy,1,succession
TN-mahmoud-khiairi,Q2820925,ict,1964-11-12,261.0,bourguiba,1,succession
Q2820925,Q744499,ict,1969-09-08,22567.0,bourguiba,1,succession
Q744499,Q54875074,ict,1970-06-12,20806.0,bourguiba,1,succession
Q54875074,TN-habib-ben-cheikh,ict,1970-06-17,143.0,bourguiba,1,succession
TN-habib-ben-cheikh,Q60573416,ict,1970-06-17,20524.0,bourguiba,1,succession
Q60573416,TN-habib-ben-cheikh,ict,1971-10-29,138.0,bourguiba,1,succession
TN-habib-ben-cheikh,Q16263000,ict,1979-11-07,2986.0,bourguiba,1,succession
Q16263000,TN-unknown-20,ict,1980-04-23,55.0,bourguiba,1,succession
TN-unknown-20,Q3461164,ict,1980-04-23,2267.0,bourguiba,1,succession
Q3461164,Q55392098,ict,1986-07-08,2267.0,bourguiba,1,succession
Q55392098,TN-unknown-36,ict,1987-11-07,451.0,ben_ali,1,succession
TN-unknown-36,Q19629356,ict,1989-09-27,690.0,ben_ali,1,succession
Q19629356,Q60573426,ict,1991-02-20,3703.0,ben_ali,1,succession
Q60573426,Q3417300,ict,1999-11-17,3192.0,ben_ali,1,succession
Q3417300,Q3470845,ict,1999-11-17,4120.0,ben_ali,1,succession
Q3470845,TN-unknown-63,ict,1999-11-17,4120.0,ben_ali,1,succession
TN-unknown-63,TN-unknown-48,ict,1999-11-17,4120.0,ben_ali,1,succession
TN-unknown-48,Q60573535,ict,1999-11-17,4120.0,ben_ali,1,succession
Q60573535,Q60573536,ict,1999-11-17,4120.0,ben_ali,1,succession
Q60573536,Q3358533,ict,1999-11-17,4120.0,ben_ali,1,succession
Q3358533,TN-unknown-53,ict,1999-11-17,4120.0,ben_ali,1,succession
TN-unknown-53,Q3358533,ict,1999-11-17,4120.0,ben_ali,1,succession
Q3358533,TN-unknown-72,ict,1999-11-17,4120.0,ben_ali,1,succession
TN-unknown-72,Q2827554,ict,1999-11-17,4120.0,ben_ali,1,succession
Q2827554,Q27756741,ict,1999-11-17,4120.0,ben_ali,1,succession
Q27756741,Q16268984,ict,1999-11-17,4120.0,ben_ali,1,succession
Q16268984,Q3318530,ict,1999-11-17,4120.0,ben_ali,1,succession
Q3318530,Q19629356,ict,1999-11-17,4120.0,ben_ali,1,succession
Q19629356,TN-ahmed-mahjoub,ict,2001-01-23,4120.0,ben_ali,1,succession
TN-ahmed-mahjoub,Q19629356,ict,2002-09-05,3630.0,ben_ali,1,succession
Q19629356,TN-montasser-ouaili,ict,2002-09-05,797.0,ben_ali,1,succession
TN-montasser-ouaili,TN-khadija-ghariani,ict,2004-11-11,3040.0,ben_ali,1,succession
TN-khadija-ghariani,TN-montasser-ouaili,ict,2004-11-11,2242.0,ben_ali,1,succession
TN-montasser-ouaili,Q16268984,ict,2007-09-03,2242.0,ben_ali,1,succession
Q16268984,TN-lamia-chafei-seghaier,ict,2008-01-02,864.0,ben_ali,1,succession
TN-lamia-chafei-seghaier,Q3318731,ict,2010-01-14,1095.0,ben_ali,1,succession
Q3318731,Q29577458,ict,2010-01-14,378.0,ben_ali,1,succession
Q29577458,Q3320655,ict,2011-01-01,352.0,ben_ali,1,succession
Q3320655,Q3318530,ict,2011-01-04,731.0,ben_ali,1,succession
Q3318530,TN-lamia-chafei-seghaier,ict,2011-01-04,54.0,ben_ali,1,succession
TN-lamia-chafei-seghaier,Q3470845,ict,2011-01-04,5713.0,ben_ali,1,succession
Q3470845,Q3320655,ict,2011-12-24,54.0,transition,1,succession
Q3320655,Q16679067,ict,2014-01-29,445.0,transition,1,succession
Q16679067,Q19955807,ict,2015-01-01,373.0,second_republic,1,succession
Q19955807,TN-habib-debbabi,ict,2016-01-01,365.0,second_republic,1,succession
TN-habib-debbabi,Q26834002,ict,2016-01-01,1461.0,second_republic,1,succession
Q26834002,Q30217461,ict,2016-08-27,1461.0,second_republic,1,succession
Q30217461,Q91669922,ict,2020-01-01,1279.0,second_republic,1,succession
Q91669922,TN-sofiene-hemissi,ict,2021-01-01,366.0,second_republic,1,succession
TN-sofiene-hemissi,Q108163613,ict,2021-01-01,1314.0,second_republic,1,succession
Q108163613,TN-unknown-10,ict,2024-08-07,1314.0,saied_exception,1,succession
TN-unknown-10,Q108163613,ict,2024-08-07,749.0,saied_exception,1,succession
Q108163613,TN-unknown-10,ict,2025-03-21,749.0,saied_exception,1,succession
Q2855981,Q16325262,industry_energy,1957-07-29,470.0,bourguiba,1,succession
Q16325262,Q2827512,industry_energy,1961-11-12,1531.0,bourguiba,1,succession
Q2827512,Q16117997,industry_energy,1968-09-24,2538.0,bourguiba,1,succession
Q16117997,Q3128202,industry_energy,1969-09-08,349.0,bourguiba,1,succession
Q3128202,Q1642894,industry_energy,1970-06-12,277.0,bourguiba,1,succession
Q1642894,Q54875074,industry_energy,1970-11-06,147.0,bourguiba,1,succession
Q54875074,Q2961945,industry_energy,1972-03-22,502.0,bourguiba,1,succession
Q2961945,Q2820991,industry_energy,1974-09-25,917.0,bourguiba,1,succession
Q2820991,Q17425841,industry_energy,1977-12-26,1188.0,bourguiba,1,succession
Q17425841,Q653162,industry_energy,1977-12-26,850.0,bourguiba,1,succession
Q653162,Q48757077,industry_energy,1979-11-07,701.0,bourguiba,1,succession
Q48757077,Q2820991,industry_energy,1980-04-25,170.0,bourguiba,1,succession
Q2820991,Q653162,industry_energy,1983-10-14,1267.0,bourguiba,1,succession
Q653162,Q17425841,industry_energy,1986-04-28,927.0,bourguiba,1,succession
Q17425841,Q54875084,industry_energy,1986-04-28,821.0,bourguiba,1,succession
Q54875084,Q17425841,industry_energy,1986-04-28,14730.0,bourguiba,1,succession
Q17425841,Q54875084,industry_energy,1986-04-28,821.0,bourguiba,1,succession
Q54875084,Q29580479,industry_energy,1987-01-01,558.0,bourguiba,1,succession
Q29580479,Q2821241,industry_energy,1987-11-07,365.0,ben_ali,1,succession
Q2821241,Q19629356,industry_energy,1988-01-01,55.0,ben_ali,1,succession
Q19629356,Q99543891,industry_energy,1988-07-27,366.0,ben_ali,1,succession
Q99543891,Q19629356,industry_energy,1988-07-27,584.0,ben_ali,1,succession
Q19629356,Q60573426,industry_energy,1989-09-27,258.0,ben_ali,1,succession
Q60573426,Q3486507,industry_energy,1989-09-27,3703.0,ben_ali,1,succession
Q3486507,Q431515,industry_energy,1990-03-03,3703.0,ben_ali,1,succession
Q431515,Q19629356,industry_energy,1991-02-20,354.0,ben_ali,1,succession
Q19629356,Q3486507,industry_energy,1995-01-25,1435.0,ben_ali,1,succession
Q3486507,Q17425841,industry_energy,1995-03-10,990.0,ben_ali,1,succession
Q17425841,Q19060286,industry_energy,1997-10-11,461.0,ben_ali,1,succession
Q19060286,Q2820999,industry_energy,1999-11-17,2144.0,ben_ali,1,succession
Q2820999,Q2826117,industry_energy,1999-11-17,4120.0,ben_ali,1,succession
Q2826117,TN-unknown-45,industry_energy,1999-11-17,4120.0,ben_ali,1,succession
TN-unknown-45,TN-unknown-64,industry_energy,1999-11-17,4120.0,ben_ali,1,succession
TN-unknown-64,Q19060320,industry_energy,1999-11-17,4120.0,ben_ali,1,succession
Q19060320,Q2826117,industry_energy,1999-11-17,4120.0,ben_ali,1,succession
Q2826117,Q19060286,industry_energy,1999-11-17,4120.0,ben_ali,1,succession
Q19060286,Q60573413,industry_energy,1999-11-17,4120.0,ben_ali,1,succession
Q60573413,Q3417300,industry_energy,1999-11-17,4120.0,ben_ali,1,succession
Q3417300,TN-rafaa-dekhil,industry_energy,2001-01-23,4120.0,ben_ali,1,succession
TN-rafaa-dekhil,TN-brahim-baccari,industry_energy,2001-10-08,3630.0,ben_ali,1,succession
TN-brahim-baccari,Q19060320,industry_energy,2003-08-25,3372.0,ben_ali,1,succession
Q19060320,Q60573413,industry_energy,2003-09-01,443.0,ben_ali,1,succession
Q60573413,Q19060320,industry_energy,2003-09-01,2679.0,ben_ali,1,succession
Q19060320,Q2826117,industry_energy,2004-11-10,2679.0,ben_ali,1,succession
Q2826117,Q3431735,industry_energy,2004-11-11,2301.0,ben_ali,1,succession
Q3431735,Q2820999,industry_energy,2007-01-25,2242.0,ben_ali,1,succession
Q2820999,Q2826117,industry_energy,2010-01-14,1437.0,ben_ali,1,succession
Q2826117,Q2820999,industry_energy,2011-01-01,352.0,ben_ali,1,succession
Q2820999,Q2826117,industry_energy,2011-01-27,0.0,transition,1,succession
Q2826117,Q2820999,industry_energy,2011-02-27,5690.0,transition,1,succession
Q2820999,Q3318652,industry_energy,2011-12-24,300.0,transition,1,succession
Q3318652,Q15304780,industry_energy,2013-01-01,445.0,transition,1,succession
Q15304780,Q16666543,industry_energy,2013-03-13,365.0,transition,1,succession
Q16666543,Q15304780,industry_energy,2013-03-13,322.0,transition,1,succession
Q15304780,Q16123702,industry_energy,2014-01-01,322.0,transition,1,succession
Q16123702,Q19956120,industry_energy,2015-01-01,365.0,second_republic,1,succession
Q19956120,Q3320655,industry_energy,2015-01-01,365.0,second_republic,1,succession
Q3320655,Q19956120,industry_energy,2015-01-01,365.0,second_republic,1,succession
Q19956120,Q3320655,industry_energy,2015-02-06,365.0,second_republic,1,succession
Q3320655,Q43304124,industry_energy,2016-01-01,568.0,second_republic,1,succession
Q43304124,TN-habib-debbabi,industry_energy,2016-01-01,1461.0,second_republic,1,succession
TN-habib-debbabi,Q27666209,industry_energy,2016-01-01,1461.0,second_republic,1,succession
Q27666209,TN-hachem-hmidi,industry_energy,2016-01-01,1461.0,second_republic,1,succession
TN-hachem-hmidi,Q22282799,industry_energy,2016-01-01,1461.0,second_republic,1,succession
Q22282799,Q51460814,industry_energy,2016-01-01,1461.0,second_republic,1,succession
Q51460814,Q3320655,industry_energy,2016-01-12,1461.0,second_republic,1,succession
Q3320655,Q22282799,industry_energy,2016-08-27,228.0,second_republic,1,succession
Q22282799,Q43304124,industry_energy,2016-08-27,1279.0,second_republic,1,succession
Q43304124,Q22282799,industry_energy,2016-08-27,1279.0,second_republic,1,succession
Q22282799,Q51460814,industry_energy,2016-08-27,381.0,second_republic,1,succession
Q51460814,Q19544932,industry_energy,2016-08-27,1279.0,second_republic,1,succession
Q19544932,Q30217461,industry_energy,2016-08-27,381.0,second_republic,1,succession
Q30217461,Q27666209,industry_energy,2016-08-27,1279.0,second_republic,1,succession
Q27666209,Q43304124,industry_energy,2016-08-27,1279.0,second_republic,1,succession
Q43304124,Q27666209,industry_energy,2017-09-12,1279.0,second_republic,1,succession
Q27666209,Q51460814,industry_energy,2017-09-12,67.0,second_republic,1,succession
Q51460814,Q43304124,industry_energy,2017-11-18,353.0,second_republic,1,succession
Q43304124,Q3431735,industry_energy,2020-01-01,831.0,second_republic,1,succession
Q3431735,TN-sofiane-ben-tounes,industry_energy,2020-01-01,366.0,second_republic,1,succession
TN-sofiane-ben-tounes,Q3320655,industry_energy,2020-01-01,366.0,second_republic,1,succession
Q3320655,Q99542892,industry_energy,2020-01-01,0.0,second_republic,1,succession
Q99542892,Q90946576,industry_energy,2020-01-01,366.0,second_republic,1,succession
Q90946576,Q3320655,industry_energy,2020-02-27,0.0,second_republic,1,succession
Q3320655,TN-unknown-113,industry_energy,2020-09-02,188.0,second_republic,1,succession
TN-unknown-113,Q99542892,industry_energy,2020-09-02,404.0,second_republic,1,succession
Q99542892,Q125337883,industry_energy,2021-01-01,166.0,second_republic,1,succession
Q125337883,Q108892363,industry_energy,2021-01-01,1314.0,second_republic,1,succession
Q108892363,Q109045290,industry_energy,2021-02-15,1314.0,second_republic,1,succession
Q109045290,Q108892363,industry_energy,2021-10-11,238.0,saied_exception,1,succession
Q108892363,Q125337883,industry_energy,2023-08-01,570.0,saied_exception,1,succession
Q125337883,TN-unknown-128,industry_energy,2023-08-01,1121.0,saied_exception,1,succession
TN-unknown-128,TN-unknown-3,industry_energy,2023-08-01,1121.0,saied_exception,1,succession
TN-unknown-3,Q125337883,industry_energy,2024-01-24,1121.0,saied_exception,1,succession
Q125337883,TN-unknown-3,industry_energy,2024-08-07,824.0,saied_exception,1,succession
TN-unknown-3,Q125337883,industry_energy,2025-03-21,749.0,saied_exception,1,succession
Q125337883,TN-unknown-3,industry_energy,2025-03-21,523.0,saied_exception,1,succession
TN-unknown-3,Q136456985,industry_energy,2025-03-21,523.0,saied_exception,1,succession
TN-bechir-ben-yahmed,Q3331012,information_media,1964-11-12,366.0,bourguiba,1,succession
Q3331012,TN-slaheddine-abdallah,information_media,1973-09-04,1511.0,bourguiba,1,succession
TN-slaheddine-abdallah,TN-mahmoud-maamouri,information_media,1974-03-07,2310.0,bourguiba,1,succession
TN-mahmoud-maamouri,Q43654658,information_media,1974-09-25,2126.0,bourguiba,1,succession
Q43654658,Q2268624,information_media,1978-09-20,1924.0,bourguiba,1,succession
Q2268624,Q2374730,information_media,1980-12-03,468.0,bourguiba,1,succession
Q2374730,Q121360095,information_media,1983-06-18,1855.0,bourguiba,1,succession
Q121360095,Q16263000,information_media,1985-10-23,928.0,bourguiba,1,succession
Q16263000,Q308017,information_media,1987-01-01,70.0,bourguiba,1,succession
Q308017,Q16263000,information_media,1987-01-01,365.0,bourguiba,1,succession
Q16263000,Q55196894,information_media,1988-01-01,365.0,ben_ali,1,succession
Q55196894,Q19629356,information_media,1989-01-01,366.0,ben_ali,1,succession
Q19629356,Q60573536,information_media,1989-09-27,0.0,ben_ali,1,succession
Q60573536,TN-unknown-102,information_media,1989-09-27,3703.0,ben_ali,1,succession
TN-unknown-102,Q19629356,information_media,1989-09-27,3703.0,ben_ali,1,succession
Q19629356,TN-hedi-grioui,information_media,1991-02-20,3383.0,ben_ali,1,succession
TN-hedi-grioui,TN-habib-lazreg,information_media,1991-02-20,2872.0,ben_ali,1,succession
TN-habib-lazreg,TN-fethi-houidi,information_media,1991-08-28,2872.0,ben_ali,1,succession
TN-fethi-houidi,Q3125288,information_media,1995-01-25,2683.0,ben_ali,1,succession
Q3125288,Q2827554,information_media,1997-01-22,1437.0,ben_ali,1,succession
Q2827554,Q27756741,information_media,1999-01-01,709.0,ben_ali,1,succession
Q27756741,Q3012366,information_media,1999-11-17,4383.0,ben_ali,1,succession
Q3012366,Q2827554,information_media,1999-11-17,4063.0,ben_ali,1,succession
Q2827554,Q60573535,information_media,2001-01-23,4063.0,ben_ali,1,succession
Q60573535,TN-fethi-houidi,information_media,2002-05-14,3630.0,ben_ali,1,succession
TN-fethi-houidi,TN-rafaa-dekhil,information_media,2005-08-17,3154.0,ben_ali,1,succession
TN-rafaa-dekhil,TN-oussama-romdhani,information_media,2009-10-10,1963.0,ben_ali,1,succession
TN-oussama-romdhani,Q3470845,information_media,2010-12-29,448.0,ben_ali,1,succession
Q3470845,Q2388455,information_media,2011-01-17,19.0,transition,1,succession
Q2388455,Q3470837,information_media,2011-12-24,341.0,transition,1,succession
Q3470837,Q16666543,information_media,2014-03-05,767.0,transition,1,succession
Q16666543,Q28465669,information_media,2015-02-06,338.0,second_republic,1,succession
Q28465669,Q27758476,information_media,2016-01-06,334.0,second_republic,1,succession
Q27758476,Q10591389,information_media,2018-11-05,1034.0,second_republic,1,succession
Q10591389,Q89996191,information_media,2020-04-07,367.0,second_republic,1,succession
Q89996191,Q104828106,information_media,2021-03-08,148.0,second_republic,1,succession
Q104828106,Q110014103,information_media,2021-11-08,140.0,saied_exception,1,succession
Q110014103,Q108892375,information_media,2021-11-15,1.0,saied_exception,1,succession
Q3277799,Q563204,interior,1954-01-01,0.0,protectorate,1,succession
Q563204,Q3516543,interior,1956-04-15,730.0,monarchy,1,succession
Q3516543,Q313539,interior,1965-07-05,261.0,bourguiba,1,succession
Q313539,Q3144591,interior,1969-09-08,1526.0,bourguiba,1,succession
Q3144591,Q2827624,interior,1970-06-12,20806.0,bourguiba,1,succession
Q2827624,Q1642894,interior,1971-09-04,143.0,bourguiba,1,succession
Q1642894,Q3144591,interior,1971-10-29,55.0,bourguiba,1,succession
Q3144591,Q2374730,interior,1973-03-17,505.0,bourguiba,1,succession
Q2374730,Q2820925,interior,1977-12-23,2481.0,bourguiba,1,succession
Q2820925,Q16262803,interior,1977-12-26,3.0,bourguiba,1,succession
Q16262803,Q3357601,interior,1979-11-07,681.0,bourguiba,1,succession
Q3357601,Q3039490,interior,1980-03-01,55.0,bourguiba,1,succession
Q3039490,Q121356281,interior,1983-03-17,16979.0,bourguiba,1,succession
Q121356281,Q377921,interior,1984-01-07,1021.0,bourguiba,1,succession
Q377921,TN-ameur-ghedira,interior,1984-01-07,842.0,bourguiba,1,succession
TN-ameur-ghedira,Q204487,interior,1985-10-23,725.0,bourguiba,1,succession
Q204487,Q3125288,interior,1987-01-01,70.0,bourguiba,1,succession
Q3125288,Q2820931,interior,1987-10-02,365.0,bourguiba,1,succession
Q2820931,Q3128148,interior,1987-11-07,14208.0,ben_ali,1,succession
Q3128148,TN-mohamed-karboul,interior,1987-11-07,690.0,ben_ali,1,succession
TN-mohamed-karboul,Q3125288,interior,1987-11-07,55.0,ben_ali,1,succession
Q3125288,Q2972023,interior,1988-01-04,360.0,ben_ali,1,succession
Q2972023,TN-amor-bejaoui,interior,1988-04-27,14114.0,ben_ali,1,succession
TN-amor-bejaoui,Q2972023,interior,1988-11-01,14000.0,ben_ali,1,succession
Q2972023,Q4167838,interior,1989-09-27,61.0,ben_ali,1,succession
Q4167838,Q3318622,interior,1989-09-27,3703.0,ben_ali,1,succession
Q3318622,Q2972023,interior,1989-09-27,3703.0,ben_ali,1,succession
Q2972023,Q2836180,interior,1989-09-27,3703.0,ben_ali,1,succession
Q2836180,Q3318336,interior,1989-09-27,3703.0,ben_ali,1,succession
Q3318336,Q2820931,interior,1989-09-27,3703.0,ben_ali,1,succession
Q2820931,Q55392103,interior,1989-09-27,3703.0,ben_ali,1,succession
Q55392103,TN-unknown-100,interior,1989-09-27,3703.0,ben_ali,1,succession
TN-unknown-100,Q16664915,interior,1989-09-27,3703.0,ben_ali,1,succession
Q16664915,Q4167838,interior,1990-03-03,3703.0,ben_ali,1,succession
Q4167838,TN-mohamed-saad,interior,1990-03-03,351.0,ben_ali,1,succession
TN-mohamed-saad,TN-mohamed-larbi-mahjoubi,interior,1990-03-03,3226.0,ben_ali,1,succession
TN-mohamed-larbi-mahjoubi,Q2820931,interior,1991-02-17,3226.0,ben_ali,1,succession
Q2820931,Q3417419,interior,1991-02-20,1437.0,ben_ali,1,succession
Q3417419,Q2820931,interior,1991-10-11,2872.0,ben_ali,1,succession
Q2820931,Q3318622,interior,1995-01-24,2639.0,ben_ali,1,succession
Q3318622,TN-mohamed-ali-ganzoui,interior,1995-01-25,729.0,ben_ali,1,succession
TN-mohamed-ali-ganzoui,Q16664915,interior,1997-01-22,1437.0,ben_ali,1,succession
Q16664915,Q2836180,interior,1997-10-09,709.0,ben_ali,1,succession
Q2836180,Q3417419,interior,1999-11-17,769.0,ben_ali,1,succession
Q3417419,Q16180628,interior,1999-11-17,4120.0,ben_ali,1,succession
Q16180628,Q3318336,interior,1999-11-17,4120.0,ben_ali,1,succession
Q3318336,Q16167736,interior,1999-11-17,4120.0,ben_ali,1,succession
Q16167736,Q2820931,interior,1999-11-17,4120.0,ben_ali,1,succession
Q2820931,TN-mohamed-ali-ganzoui,interior,1999-11-17,4063.0,ben_ali,1,succession
TN-mohamed-ali-ganzoui,Q2912277,interior,1999-11-17,4063.0,ben_ali,1,succession
Q2912277,Q2820931,interior,1999-11-17,4120.0,ben_ali,1,succession
Q2820931,TN-unknown-76,interior,1999-11-17,433.0,ben_ali,1,succession
TN-unknown-76,Q2820931,interior,1999-11-17,4120.0,ben_ali,1,succession
Q2820931,Q16180628,interior,2001-01-23,4120.0,ben_ali,1,succession
Q16180628,TN-mongi-chouchane,interior,2001-01-23,459.0,ben_ali,1,succession
TN-mongi-chouchane,Q2912277,interior,2002-04-27,3630.0,ben_ali,1,succession
Q2912277,Q3417419,interior,2004-11-11,929.0,ben_ali,1,succession
Q3417419,TN-mohamed-ali-ganzoui,interior,2005-11-23,2253.0,ben_ali,1,succession
TN-mohamed-ali-ganzoui,TN-mohsen-laroui,interior,2010-10-12,1865.0,ben_ali,1,succession
TN-mohsen-laroui,Q281184,interior,2011-01-01,81.0,ben_ali,1,succession
Q281184,Q3220051,interior,2011-01-01,731.0,ben_ali,1,succession
Q3220051,Q2827554,interior,2011-01-01,0.0,ben_ali,1,succession
Q2827554,Q3066858,interior,2011-01-01,0.0,ben_ali,1,succession
Q3066858,Q3125311,interior,2011-01-01,0.0,ben_ali,1,succession
Q3125311,Q3417419,interior,2011-01-04,0.0,ben_ali,1,succession
Q3417419,TN-mongi-chouchane,interior,2011-01-04,5713.0,ben_ali,1,succession
TN-mongi-chouchane,Q2827554,interior,2011-01-12,5713.0,ben_ali,1,succession
Q2827554,Q3066858,interior,2011-01-27,15.0,transition,1,succession
Q3066858,Q3125311,interior,2011-03-28,60.0,transition,1,succession
Q3125311,Q16027804,interior,2011-12-24,271.0,transition,1,succession
Q16027804,Q281184,interior,2011-12-24,445.0,transition,1,succession
Q281184,Q7480522,interior,2013-01-01,445.0,transition,1,succession
Q7480522,Q17154190,interior,2014-01-29,365.0,transition,1,succession
Q17154190,Q21996842,interior,2015-01-01,373.0,second_republic,1,succession
Q21996842,TN-rafik-chelly,interior,2015-01-01,365.0,second_republic,1,succession
TN-rafik-chelly,Q18880483,interior,2015-01-01,365.0,second_republic,1,succession
Q18880483,Q21996842,interior,2015-01-01,365.0,second_republic,1,succession
Q21996842,Q18880483,interior,2015-02-06,365.0,second_republic,1,succession
Q18880483,Q56309568,interior,2016-01-01,568.0,second_republic,1,succession
Q56309568,Q21996842,interior,2016-01-01,1461.0,second_republic,1,succession
Q21996842,TN-samir-bechouel,interior,2016-01-01,1461.0,second_republic,1,succession
TN-samir-bechouel,Q50099224,interior,2016-01-01,1461.0,second_republic,1,succession
Q50099224,Q21996842,interior,2016-01-12,1461.0,second_republic,1,succession
Q21996842,Q104602558,interior,2016-08-27,603.0,second_republic,1,succession
Q104602558,Q21996842,interior,2016-08-27,1279.0,second_republic,1,succession
Q21996842,Q50099224,interior,2016-08-27,1279.0,second_republic,1,succession
Q50099224,Q56309568,interior,2016-08-27,1279.0,second_republic,1,succession
Q56309568,Q50099224,interior,2017-09-06,1279.0,second_republic,1,succession
Q50099224,Q16639035,interior,2018-06-06,273.0,second_republic,1,succession
Q16639035,Q56309568,interior,2018-07-30,54.0,second_republic,1,succession
Q56309568,Q88485687,interior,2020-01-01,577.0,second_republic,1,succession
Q88485687,TN-walid-dhahbi,interior,2020-01-01,0.0,second_republic,1,succession
TN-walid-dhahbi,Q98828355,interior,2020-01-01,366.0,second_republic,1,succession
Q98828355,Q88485687,interior,2020-02-27,366.0,second_republic,1,succession
Q88485687,Q98828355,interior,2020-09-02,188.0,second_republic,1,succession
Q98828355,TN-kamel-feki,interior,2021-01-01,125.0,second_republic,1,succession
TN-kamel-feki,Q130344076,interior,2021-01-01,1314.0,second_republic,1,succession
Q130344076,Q88485687,interior,2021-01-05,1314.0,second_republic,1,succession
Q88485687,Q108750786,interior,2021-07-26,201.0,saied_exception,1,succession
