source,target,weight,overlap_days,overlap_years,n_cabinets,cabinets,eras,tie_type
Q3515404,TN-neziha-escheikh,4063,4063,11.12,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-omar-ben-mahmoud,2514,2514,6.88,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-omar-el-abed,2679,2679,7.33,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-oussama-romdhani,448,448,1.23,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-rafaa-ben-achour,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-rafaa-dekhil,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-sadok-fayala,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-saida-chtioui,3040,3040,8.32,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-saloua-tarzi-ben-attia,1186,1186,3.25,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-slaheddine-jemmali,2242,2242,6.14,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-slaheddine-makhlouf,2590,2590,7.09,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-taieb-hadhri,1963,1963,5.37,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-tijani-haddad,2242,2242,6.14,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-42,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-43,4328,4328,11.85,2,Gouvernement Ghannouchi I|Gouvernement Karoui,ben_ali,co_membership
Q3515404,TN-unknown-44,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-45,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-46,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-47,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-48,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-49,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-50,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-51,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-52,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-53,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-54,4328,4328,11.85,2,Gouvernement Ghannouchi I|Gouvernement Karoui,ben_ali,co_membership
Q3515404,TN-unknown-55,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-56,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-57,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-58,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-59,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-60,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-61,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-62,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-63,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-64,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-65,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-66,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-67,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-68,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-69,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-70,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-71,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-72,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-73,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-74,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-75,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-76,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-77,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-78,54,54,0.15,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-79,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-80,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-unknown-81,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3515404,TN-youssef-mokaddem,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,Q38213221,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,Q38259407,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,Q431515,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,Q54875075,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,Q54875086,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,Q54875087,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,Q54875133,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,Q60572709,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,Q60573413,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,Q60573535,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,Q60573536,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,Q99528084,4063,4063,11.12,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,Q99541044,2242,2242,6.14,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-abdellatif-saddam,4063,4063,11.12,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-abderrazak-daaloul,1963,1963,5.37,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-ahmed-dhouib,1215,1215,3.33,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-ahmed-mahjoub,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-ameur-horchani,4063,4063,11.12,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-bechir-louzir,855,855,2.34,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-bechir-mejdoub,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-brahim-baccari,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-chokri-ayachi,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-chokri-mamoghli,1112,1112,3.04,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-fakhreddine-el-messai,2590,2590,7.09,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-farhat-medini,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-fethi-houidi,3154,3154,8.64,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-habib-haddad,3040,3040,8.32,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-hammouda-hamdi,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-kamel-ayadi,2242,2242,6.14,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-kamel-haj-sassi,4063,4063,11.12,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-khadija-ghariani,2242,2242,6.14,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-lamia-chafei-seghaier,1095,1095,3.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-mohamed-ali-ganzoui,4063,4063,11.12,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-mohamed-amor,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-mohamed-nabli,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-mohamed-nejib-berriche,1755,1755,4.8,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-mohamed-nouri-jouini,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-mohsen-laroui,3040,3040,8.32,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-moncef-ben-said,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-moncef-bouden,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-moncef-hergli,3040,3040,8.32,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-mongi-bedoui,750,750,2.05,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-mongi-chouchane,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-montasser-ouaili,4063,4063,11.12,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-najeh-belkhiria-karoui,54,54,0.15,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-najoua-miladi,1215,1215,3.33,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-neziha-escheikh,4063,4063,11.12,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-omar-ben-mahmoud,2514,2514,6.88,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-omar-el-abed,2679,2679,7.33,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-oussama-romdhani,448,448,1.23,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-rafaa-ben-achour,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-rafaa-dekhil,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-sadok-fayala,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-saida-chtioui,3040,3040,8.32,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-saloua-tarzi-ben-attia,1186,1186,3.25,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-slaheddine-jemmali,2242,2242,6.14,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-slaheddine-makhlouf,2590,2590,7.09,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-taieb-hadhri,1963,1963,5.37,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-tijani-haddad,2242,2242,6.14,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-42,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-43,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-44,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-45,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-46,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-47,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-48,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-49,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-50,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-51,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-52,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-53,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-54,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-55,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-56,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-57,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-58,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-59,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-60,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-61,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-62,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-63,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-64,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-65,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-66,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-67,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-68,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-69,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-70,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-71,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-72,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-73,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-74,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-75,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-76,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-77,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-78,54,54,0.15,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-79,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-80,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-unknown-81,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q3516539,TN-youssef-mokaddem,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,Q38259407,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,Q431515,5146,5146,14.09,2,Gouvernement Ghannouchi I|TN-10,ben_ali,co_membership
Q38213221,Q54875075,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,Q54875086,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,Q54875087,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,Q54875133,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,Q60572709,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,Q60573413,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,Q60573535,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,Q60573536,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,Q99528084,5089,5089,13.93,2,Gouvernement Ghannouchi I|TN-10,ben_ali,co_membership
Q38213221,Q99541044,3268,3268,8.95,2,Gouvernement Ghannouchi I|TN-10,ben_ali,co_membership
Q38213221,TN-abdellatif-saddam,4063,4063,11.12,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-abderrazak-daaloul,1963,1963,5.37,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-ahmed-dhouib,1215,1215,3.33,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-ahmed-mahjoub,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-ameur-horchani,4063,4063,11.12,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-bechir-louzir,855,855,2.34,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-bechir-mejdoub,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-brahim-baccari,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-chokri-ayachi,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-chokri-mamoghli,1112,1112,3.04,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-fakhreddine-el-messai,2590,2590,7.09,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-farhat-medini,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-fethi-houidi,3154,3154,8.64,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-habib-haddad,3040,3040,8.32,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-hammouda-hamdi,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-kamel-ayadi,2242,2242,6.14,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-kamel-haj-sassi,4063,4063,11.12,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-khadija-ghariani,2242,2242,6.14,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-lamia-chafei-seghaier,1095,1095,3.0,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-mohamed-ali-ganzoui,4063,4063,11.12,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-mohamed-amor,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-mohamed-nabli,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-mohamed-nejib-berriche,1755,1755,4.8,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-mohamed-nouri-jouini,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-mohsen-laroui,3040,3040,8.32,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-moncef-ben-said,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-moncef-bouden,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-moncef-hergli,3040,3040,8.32,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-mongi-bedoui,750,750,2.05,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-mongi-chouchane,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-montasser-ouaili,4063,4063,11.12,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-najeh-belkhiria-karoui,54,54,0.15,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-najoua-miladi,1215,1215,3.33,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-neziha-escheikh,4063,4063,11.12,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-omar-ben-mahmoud,2514,2514,6.88,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-omar-el-abed,2679,2679,7.33,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-oussama-romdhani,448,448,1.23,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-rafaa-ben-achour,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-rafaa-dekhil,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-sadok-fayala,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-saida-chtioui,3040,3040,8.32,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-saloua-tarzi-ben-attia,1186,1186,3.25,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-slaheddine-jemmali,2242,2242,6.14,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-slaheddine-makhlouf,2590,2590,7.09,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-taieb-hadhri,1963,1963,5.37,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-tijani-haddad,2242,2242,6.14,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-42,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-43,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-44,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-45,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-46,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-47,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-48,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-49,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-50,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-51,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-52,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-53,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-54,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-55,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-56,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-57,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-58,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-59,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-60,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-61,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-62,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-63,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-64,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-65,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-66,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-67,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-68,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-69,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-70,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-71,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-72,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-73,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-74,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-75,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-76,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-77,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-78,54,54,0.15,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-79,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-80,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-unknown-81,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38213221,TN-youssef-mokaddem,3630,3630,9.94,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38259407,Q431515,5250,5250,14.37,2,Gouvernement Ghannouchi I|TN-10,ben_ali,co_membership
Q38259407,Q54875075,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
Q38259407,Q54875086,4120,4120,11.28,1,Gouvernement Ghannouchi I,ben_ali,co_membership
