source,target,weight,overlap_days,overlap_years,n_cabinets,cabinets,eras,tie_type
Q51751899,TN-brahim-turki,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q51751899,TN-fredj-jabbes,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q51751899,TN-hamed-zeghal,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q51751899,TN-hechmi-kooli,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q51751899,TN-mahmoud-maamouri,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q51751899,TN-mekki-zidi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q51751899,TN-mohamed-ali-souissi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q51751899,TN-mohamed-jomaa,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q51751899,TN-moncef-zaafrane,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q51751899,TN-mustapha-zaanouni,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q51751899,TN-noureddine-ktari,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q51751899,TN-slaheddine-abdallah,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q51751899,TN-unknown-213,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
Q51751899,TN-unknown-214,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
Q51751899,TN-unknown-215,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
Q54875074,Q55392091,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q54875074,Q653162,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q54875074,TN-abdelaziz-hamzaoui,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q54875074,TN-abdelhamid-sassi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q54875074,TN-abderrahman-ben-messaoud,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q54875074,TN-bechir-mhedhebi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q54875074,TN-brahim-turki,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q54875074,TN-fredj-jabbes,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q54875074,TN-hamed-zeghal,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q54875074,TN-hechmi-kooli,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q54875074,TN-mahmoud-maamouri,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q54875074,TN-mekki-zidi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q54875074,TN-mohamed-ali-souissi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q54875074,TN-mohamed-jomaa,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q54875074,TN-moncef-zaafrane,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q54875074,TN-mustapha-zaanouni,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q54875074,TN-noureddine-ktari,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q54875074,TN-slaheddine-abdallah,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q54875074,TN-unknown-213,3460,3460,9.47,1,Gouvernement Nouira,bourguiba,co_membership
Q54875074,TN-unknown-214,3460,3460,9.47,1,Gouvernement Nouira,bourguiba,co_membership
Q54875074,TN-unknown-215,3460,3460,9.47,1,Gouvernement Nouira,bourguiba,co_membership
Q55392091,TN-abdelaziz-hamzaoui,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q55392091,TN-abdelhamid-sassi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q55392091,TN-abderrahman-ben-messaoud,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q55392091,TN-bechir-mhedhebi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q55392091,TN-brahim-turki,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q55392091,TN-fredj-jabbes,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q55392091,TN-habib-ben-cheikh,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q55392091,TN-hamed-zeghal,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q55392091,TN-hechmi-kooli,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q55392091,TN-mahmoud-maamouri,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q55392091,TN-mekki-zidi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q55392091,TN-mohamed-ali-souissi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q55392091,TN-mohamed-jomaa,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q55392091,TN-moncef-zaafrane,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q55392091,TN-mustapha-zaanouni,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q55392091,TN-noureddine-ktari,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q55392091,TN-slaheddine-abdallah,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q55392091,TN-unknown-192,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
Q55392091,TN-unknown-194,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
Q55392091,TN-unknown-213,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
Q55392091,TN-unknown-214,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
Q55392091,TN-unknown-215,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
Q653162,TN-abdelaziz-hamzaoui,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q653162,TN-abdelhamid-sassi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q653162,TN-abderrahman-ben-messaoud,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q653162,TN-bechir-mhedhebi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q653162,TN-brahim-turki,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q653162,TN-fredj-jabbes,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q653162,TN-habib-ben-cheikh,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q653162,TN-hamed-zeghal,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q653162,TN-hechmi-kooli,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q653162,TN-mahmoud-maamouri,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q653162,TN-mekki-zidi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q653162,TN-mohamed-ali-souissi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q653162,TN-mohamed-jomaa,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q653162,TN-moncef-zaafrane,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q653162,TN-mustapha-zaanouni,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q653162,TN-noureddine-ktari,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q653162,TN-slaheddine-abdallah,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q653162,TN-unknown-192,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
Q653162,TN-unknown-194,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
Q653162,TN-unknown-213,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
Q653162,TN-unknown-214,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
Q653162,TN-unknown-215,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
Q744499,TN-abdelaziz-hamzaoui,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q744499,TN-abdelhamid-sassi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q744499,TN-abderrahman-ben-messaoud,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q744499,TN-bechir-mhedhebi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q744499,TN-brahim-turki,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q744499,TN-fredj-jabbes,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q744499,TN-hamed-zeghal,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q744499,TN-hechmi-kooli,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q744499,TN-mahmoud-maamouri,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q744499,TN-mekki-zidi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q744499,TN-mohamed-ali-souissi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q744499,TN-mohamed-jomaa,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q744499,TN-moncef-zaafrane,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q744499,TN-mustapha-zaanouni,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q744499,TN-noureddine-ktari,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q744499,TN-slaheddine-abdallah,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
Q744499,TN-unknown-213,3460,3460,9.47,1,Gouvernement Nouira,bourguiba,co_membership
Q744499,TN-unknown-214,3460,3460,9.47,1,Gouvernement Nouira,bourguiba,co_membership
Q744499,TN-unknown-215,3460,3460,9.47,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelaziz-hamzaoui,TN-abdelhamid-sassi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelaziz-hamzaoui,TN-abderrahman-ben-messaoud,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelaziz-hamzaoui,TN-bechir-mhedhebi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelaziz-hamzaoui,TN-brahim-turki,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelaziz-hamzaoui,TN-fredj-jabbes,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelaziz-hamzaoui,TN-habib-ben-cheikh,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelaziz-hamzaoui,TN-hamed-zeghal,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelaziz-hamzaoui,TN-hechmi-kooli,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelaziz-hamzaoui,TN-mahmoud-maamouri,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelaziz-hamzaoui,TN-mekki-zidi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelaziz-hamzaoui,TN-mohamed-ali-souissi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelaziz-hamzaoui,TN-mohamed-jomaa,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelaziz-hamzaoui,TN-moncef-zaafrane,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelaziz-hamzaoui,TN-mustapha-zaanouni,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelaziz-hamzaoui,TN-noureddine-ktari,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelaziz-hamzaoui,TN-slaheddine-abdallah,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelaziz-hamzaoui,TN-unknown-192,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelaziz-hamzaoui,TN-unknown-194,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelaziz-hamzaoui,TN-unknown-213,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelaziz-hamzaoui,TN-unknown-214,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelaziz-hamzaoui,TN-unknown-215,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelhamid-sassi,TN-abderrahman-ben-messaoud,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelhamid-sassi,TN-bechir-mhedhebi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelhamid-sassi,TN-brahim-turki,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelhamid-sassi,TN-fredj-jabbes,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelhamid-sassi,TN-habib-ben-cheikh,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelhamid-sassi,TN-hamed-zeghal,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelhamid-sassi,TN-hechmi-kooli,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelhamid-sassi,TN-mahmoud-maamouri,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelhamid-sassi,TN-mekki-zidi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelhamid-sassi,TN-mohamed-ali-souissi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelhamid-sassi,TN-mohamed-jomaa,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelhamid-sassi,TN-moncef-zaafrane,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelhamid-sassi,TN-mustapha-zaanouni,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelhamid-sassi,TN-noureddine-ktari,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelhamid-sassi,TN-slaheddine-abdallah,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelhamid-sassi,TN-unknown-192,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelhamid-sassi,TN-unknown-194,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelhamid-sassi,TN-unknown-213,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelhamid-sassi,TN-unknown-214,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-abdelhamid-sassi,TN-unknown-215,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-abderrahman-ben-messaoud,TN-bechir-mhedhebi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abderrahman-ben-messaoud,TN-brahim-turki,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abderrahman-ben-messaoud,TN-fredj-jabbes,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abderrahman-ben-messaoud,TN-habib-ben-cheikh,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abderrahman-ben-messaoud,TN-hamed-zeghal,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abderrahman-ben-messaoud,TN-hechmi-kooli,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abderrahman-ben-messaoud,TN-mahmoud-maamouri,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abderrahman-ben-messaoud,TN-mekki-zidi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abderrahman-ben-messaoud,TN-mohamed-ali-souissi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abderrahman-ben-messaoud,TN-mohamed-jomaa,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abderrahman-ben-messaoud,TN-moncef-zaafrane,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abderrahman-ben-messaoud,TN-mustapha-zaanouni,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abderrahman-ben-messaoud,TN-noureddine-ktari,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abderrahman-ben-messaoud,TN-slaheddine-abdallah,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-abderrahman-ben-messaoud,TN-unknown-192,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-abderrahman-ben-messaoud,TN-unknown-194,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-abderrahman-ben-messaoud,TN-unknown-213,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-abderrahman-ben-messaoud,TN-unknown-214,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-abderrahman-ben-messaoud,TN-unknown-215,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-bechir-mhedhebi,TN-brahim-turki,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-bechir-mhedhebi,TN-fredj-jabbes,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-bechir-mhedhebi,TN-habib-ben-cheikh,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-bechir-mhedhebi,TN-hamed-zeghal,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-bechir-mhedhebi,TN-hechmi-kooli,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-bechir-mhedhebi,TN-mahmoud-maamouri,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-bechir-mhedhebi,TN-mekki-zidi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-bechir-mhedhebi,TN-mohamed-ali-souissi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-bechir-mhedhebi,TN-mohamed-jomaa,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-bechir-mhedhebi,TN-moncef-zaafrane,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-bechir-mhedhebi,TN-mustapha-zaanouni,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-bechir-mhedhebi,TN-noureddine-ktari,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-bechir-mhedhebi,TN-slaheddine-abdallah,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-bechir-mhedhebi,TN-unknown-192,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-bechir-mhedhebi,TN-unknown-194,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-bechir-mhedhebi,TN-unknown-213,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-bechir-mhedhebi,TN-unknown-214,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-bechir-mhedhebi,TN-unknown-215,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-brahim-turki,TN-fredj-jabbes,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-brahim-turki,TN-habib-ben-cheikh,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-brahim-turki,TN-hamed-zeghal,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-brahim-turki,TN-hechmi-kooli,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-brahim-turki,TN-mahmoud-maamouri,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-brahim-turki,TN-mekki-zidi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-brahim-turki,TN-mohamed-ali-souissi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-brahim-turki,TN-mohamed-jomaa,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-brahim-turki,TN-moncef-zaafrane,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-brahim-turki,TN-mustapha-zaanouni,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-brahim-turki,TN-noureddine-ktari,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-brahim-turki,TN-slaheddine-abdallah,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-brahim-turki,TN-unknown-192,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-brahim-turki,TN-unknown-194,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-brahim-turki,TN-unknown-213,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-brahim-turki,TN-unknown-214,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-brahim-turki,TN-unknown-215,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-fredj-jabbes,TN-habib-ben-cheikh,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-fredj-jabbes,TN-hamed-zeghal,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-fredj-jabbes,TN-hechmi-kooli,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-fredj-jabbes,TN-mahmoud-maamouri,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-fredj-jabbes,TN-mekki-zidi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-fredj-jabbes,TN-mohamed-ali-souissi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-fredj-jabbes,TN-mohamed-jomaa,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-fredj-jabbes,TN-moncef-zaafrane,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-fredj-jabbes,TN-mustapha-zaanouni,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-fredj-jabbes,TN-noureddine-ktari,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-fredj-jabbes,TN-slaheddine-abdallah,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-fredj-jabbes,TN-unknown-192,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-fredj-jabbes,TN-unknown-194,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-fredj-jabbes,TN-unknown-213,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-fredj-jabbes,TN-unknown-214,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-fredj-jabbes,TN-unknown-215,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-habib-ben-cheikh,TN-hamed-zeghal,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-habib-ben-cheikh,TN-hechmi-kooli,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-habib-ben-cheikh,TN-mahmoud-maamouri,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-habib-ben-cheikh,TN-mekki-zidi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-habib-ben-cheikh,TN-mohamed-ali-souissi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-habib-ben-cheikh,TN-mohamed-jomaa,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-habib-ben-cheikh,TN-moncef-zaafrane,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-habib-ben-cheikh,TN-mustapha-zaanouni,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-habib-ben-cheikh,TN-noureddine-ktari,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-habib-ben-cheikh,TN-slaheddine-abdallah,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-habib-ben-cheikh,TN-unknown-213,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-habib-ben-cheikh,TN-unknown-214,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-habib-ben-cheikh,TN-unknown-215,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-hamed-zeghal,TN-hechmi-kooli,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-hamed-zeghal,TN-mahmoud-maamouri,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-hamed-zeghal,TN-mekki-zidi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-hamed-zeghal,TN-mohamed-ali-souissi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-hamed-zeghal,TN-mohamed-jomaa,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-hamed-zeghal,TN-moncef-zaafrane,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-hamed-zeghal,TN-mustapha-zaanouni,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-hamed-zeghal,TN-noureddine-ktari,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-hamed-zeghal,TN-slaheddine-abdallah,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-hamed-zeghal,TN-unknown-192,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-hamed-zeghal,TN-unknown-194,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-hamed-zeghal,TN-unknown-213,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-hamed-zeghal,TN-unknown-214,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-hamed-zeghal,TN-unknown-215,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-hechmi-kooli,TN-mahmoud-maamouri,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-hechmi-kooli,TN-mekki-zidi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-hechmi-kooli,TN-mohamed-ali-souissi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-hechmi-kooli,TN-mohamed-jomaa,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-hechmi-kooli,TN-moncef-zaafrane,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-hechmi-kooli,TN-mustapha-zaanouni,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-hechmi-kooli,TN-noureddine-ktari,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-hechmi-kooli,TN-slaheddine-abdallah,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-hechmi-kooli,TN-unknown-192,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
